,name,price,square,num_of_room,poverh
5677,Продається 4-кімнатна квартира в клубному будинку ЖК 'TURGENEV',800 000 $,232 м²,4,10
5678,ЖК Creator Креатор Дегтяревская 15-17 Лукьяновка Центр метро,93 500 $,44 м²,1,4
5679,"Продаж 1к.квартири. пр-т. Перемоги, 11",92 000 $,53 м²,1,6
5680,Продам | Киев | Коперника 12Д | Лукьяновка | 2ком 98м | метро | Старт,210 000 $,98 м²,2,17
5681,"Продам смарт-квартиру вул.Магістральна, новобудова, Сирець",28 490 $,25.90 м²,1,9
5682,"1 к.квартира, ЖК “ParkHills""",25 000 $,34 м²,1,16
5683,Продам квартиру проспект Победы  11 корпус 3,220 000 $Договірна,113 м²,2,26
5684,"1к кв., 61 м2, Поділ, ЖК Olegiv Podil, Поділ, новобудова, розстрочка",109 800 $,61 м²,1,2
5685,"Продаж квартири 2-кімн квартири 69м2 ЖК ""Креатор Сіті"", ВІД ВЛАСНИКА",155 000 $,69 м²,2,14
5686,"Продажа 3к квартиры, ЖК Greenville Park, Лукьяновка, Шевченковский р-н",230 000 $,107 м²,3,21
5687,"86м2, ЖК Золотоустівський, Полтавська, центр, без %, Шевченківський",230 000 $,86 м²,2,6
5688,Видова квартира ЖК Greenville Park  Пимоненка  Лук'янівка  Глибочицька,155 000 $,80 м²,2,4
5689,"Greenville Park ЦЕНТР 2-к квартира по вул.Пимоненка Миколи, 19",105 000 $,52.40 м²,2,8
5690,Продаж 4к 193м2 Берестейський Проспект Перемоги 5в Вікторі Victory КПІ,635 000 $,193 м²,4,33
5691,Продается 1к кв. 42.9м² ЖК Кирилловский гай Лукьяновка Шевченковский,36 500 $,42.90 м²,1,16
5692,1-к 51м ЖК Львовская площадь Золотые Ворота-15 мин,117 500 $,51 м²,1,7
5693,Продаж 2-кім квартиру 79.8 м² вул. Салютна 2Б ЖК Файна Таун Нивки,167 000 $Договірна,79.80 м²,2,3
5694,"Продажа / Квартира / Глубочицкая, Лукьяновка, Киев",135 000 $Договірна,95.49 м²,3,6
5695,"Продається квартира [87м2] вул Тургенівська, Шевченківський",165 000 $Договірна,87 м²,3,20
5696,"ID 488. Без %. Центр, 75 м2, Garden City Residence, Златоустівська, 30",249 000 $Договірна,75 м²,2,3
5697,Є оселя _ від ВЛАСНИКА _ квартира ЖК Багговутівський _ Лукянівка _,74 000 $,47 м²,1,12
5698,"1-к квартира 44,5кв.м в ЖК “КИРИЛЛОВСКИЙ ГАЙ” Шевченковский р-н г.Киев",36 000 $Договірна,44.50 м²,1,8
5699,1к  єОселя! Manhattan City Victory V  Шевченківський  Золотоустівський,87 000 $,52 м²,1,21
5700,Своя 1к.47м2 Варшавский 2,60 000 $,47 м²,1,8
5701,Продаж 2к квартири у Жк Діброва Парк,105 000 $,72 м²,2,4
5702,53 метри Новий ЖК Грінвіль Парк Greenville Park Пимоненка Лук`янівка,114 000 $,54 м²,1,16
5703,БЕЗ % Продаж по Договору КП ОДНО-кімнатної ЖК Манхеттен Сіті,89 000 $,52 м²,1,25
5704,"Продаж 1к квартири ЖК Crystal Park Tower, 58 м2, Без комісії",152 542 $,57.98 м²,1,15
5705,"Продажа / Квартира / Тираспольская, Подол, Киев",100 000 $,68 м²,2,4
5706,"Продаж 1 кім. квартири ЖК Файна Таун, ст. м. Нивки, Шевченківський рн",85 000 $,39.70 м²,1,6
5707,"46м2 ЖК Ярославів Град, центр, Золоті Ворота, Університет",160 000 $,46 м²,1,2
5708,"Берестейський, 5в. Victory V. Гарний ремонт",149 000 $,57 м²,1,25
5709,"Продам 1к -48,57 квартиру в ЖК MIRAX",52 450 $,48.57 м²,2,2
5710,"3к  видова на Казармена (Андрющенка) 6Г, ЖК Лідер  М Лукьянiвка",215 000 $,108.50 м²,3,11
5711,ЖK Greenville Park 1к.кв власник,110 000 $,49.20 м²,1,17
5712,1- квартира Лукьяновка Баггоутовский Променада,73 000 $,61 м²,1,11
5713,"Вул.Руданського 9а, 2-х к. кв, новий будинок, без%",57 794 $,68 м²,2,10
5714,Продажа 1к квартиры в Шевченковском районе по ул. Сикорского 4г,132 000 $Договірна,54 м²,1,22
5715,"Кудрявская 24а, ЖК Львовская площадь, 3-ком, 103м2",209 000 $Договірна,103 м²,3,6
5716,"Продам 3 к квартиру Данила Щербаківського, 52 метро Нивки",85 000 $,96 м²,3,14
5717,"Продам 3-к квартиру в новобудові ЖК МАНХЕТЕН, Шевченківський р-н",200 000 $,90.80 м²,3,14
5718,"ЖК ""Victory V"". Ексклюзив! Євродвушка! Перемоги просп., 5-В",115 000 $,49.90 м²,2,8
5719,"ЖК Шевченківський Золотоустівська,25",173 500 $,100 м²,3,9
5720,Продам 1 комнатну квартиру ул. Стеценка,44 400 $,37 м²,1,1
5721,"ЖК ""Багговутівський"".Продаж 1к Загорівська (Багговутівська) вул.,17/21",60 000 $,46.97 м²,1,2
5722,1-к. квартира в новобудові у ЖК «Нивки Парк» за вул. Проспект Перемоги,54 900 $,34.50 м²,1,3
5723,Проспект Перемоги 72. ЖК Happy House. Продаж 2К квартири,85 000 $Договірна,64 м²,2,13
5724,1-к 34.4м в  ЖК Юніт Хоум  (UNIT HOME). перша черга!  Без комісії!,82 550 $,34.40 м²,1,2
5725,"Продается 2к квартира в ЖК ""Crystal Park Tower"", р-н Святошино, 58м2",154 000 $,58 м²,2,6
5726,"2 кім.квартира ЖК Камертон, Центр, вул. Річна 4/просп.Перемоги",172 000 $,88.52 м²,2,8
5727,ТОП ЦІНА! МОЖНА єОселя! 1к кв 52м² ЖК Manhattan city Політех. інститут,86 990 $,52 м²,1,21
5728,Продажа 3-ком Пимоненко 19 Гринвиль Парк Лукьяновка  Подол,185 000 $,100 м²,3,12
5729,"Продажа ЖК СТАРТ, 1к, БЕЗ %, Лукьяновская, Шолуденко 30, Шевченковский",98 000 $,53 м²,1,14
5730,"Видова дворівнева 3 кім.квартира ЖК Камертон, Центр, вул. Річна, 4.",299 600 $,136.66 м²,3,19
5731,Продам современную 1-комнатную квартиру в ЖК Старт,97 000 $,52 м²,1,11
5732,"2 кімнатна квартира в ЖК Crystal Park Tower, просп. Перемоги 42",225 000 $Договірна,97.40 м²,2,9
5733,"Продається 1к кв. 31.91 м² в ЖК Creator City, Дегтярівська, Лук'янівка",57 000 $,31.91 м²,1,4
5734,Продажа 2-х квартиры пер.Лукьяновский,254 000 $,86 м²,2,5
5735,Продаж 2к квартири 70m2 Нагірна 18/16 ЖК Henesi house Лук'янівка центр,85 990 $,70 м²,2,8
5736,"Продаж 3к квартири, ЖК Podil Plaza & Residence",140 000 $,88.30 м²,3,4
5737,Продаж 1-кім квартири 36.90м² ЖК Файна Таун вул. Салютна 2Б Нивки,82 500 $Договірна,36.80 м²,1,7
5738,"4к квартира ЖК ""Ярославів Град"", Шевченківський, ЦЕНТР тераса 53м",340 000 $,127.10 м²,4,9
5739,ЖК Генезис Власник,43 000 $,34.24 м²,1,18
5740,ВИДОВА квартира у ЖК Manhattan city пр Перемоги 11б біля метро КПІ,86 500 $,52 м²,1,9
5741,Продаж 4 к (134м2) кварт ЖК Crystal Park Шевченковский Шулявская,450 000 $,134 м²,4,4
5742,Готова 2к квартира в ЖК Podіl Plaza Residence. Без комісії,148 350 $Договірна,82.40 м²,2,16
5743,"ВИДОВА! Продам чудову 2-к ЖК Creator City, Креатор, Лук'янівка",160 000 $,69 м²,2,14
5744,"Рассрочка! 1к квартира 46.25 м² ЖК Кирилловский гай, Лукьяновка",45 000 $,46.25 м²,1,6
5745,"Продам 1 кімнатну квартиру в ЖК Файна Таун 34,6 м2 від власника",78 000 $,34.60 м²,1,2
5746,"50м2 ЖК Шевченківський, Золотоустівська, Центр, Цирк, пр. Перемоги КПІ",104 990 $Договірна,49.90 м²,1,13
5747,Продаж квартиры на Городецкого 17/1,420 000 $,145 м²,4,4
5748,Продаж 3к квартири ЖК Crystal Tower проспект Перемоги 42-а бізнес-клас,214 990 $Договірна,100 м²,3,4
5749,"Без %! Файна Таун, ул. Салютная, дом с паркингом, квартира с ремонтом",180 000 $,72 м²,2,9
5750,"Зелений острів, Сікорского, Танкова, Шамрило, парк, озеро,",144 000 $,80 м²,2,12
5751,"Продаж 1 кімнатної квартири в ЖК «Багговутівський», вул. Загорівська",74 000 $,47.10 м²,1,11
5752,"Без комісії!1к.кв., пр.Берестейський ,42. ЖК «Crystal Park Tower»",152 550 $,59 м²,1,15
5753,"Квартира, видова,  ЖК Кристал Парк Тауер",240 000 $,84 м²,3,14
5754,Продажа 4-ком Пимоненко 19 Гринвиль Парк Лукьяновка Подол Центр,225 000 $Договірна,107 м²,4,21
5755,Unit.Home ( ЖК Юнит Хоум ) місце майбутнього,125 000 $,44 м²,1,8
5756,"Продам 1к квартиру ЖК Поділ Плаза, Глибочицька 73, Шевченківський р-н.",66 000 $,35.41 м²,1,17
5757,"ЖК Crystal Park Tower, Продажа 1 к квартиры, Шулявка",152 542 $,57.98 м²,1,15
5758,Продажа / Квартира / Шевченковский / ул. Пушкинская / 105 м2,650 000 $Договірна,105 м²,3,5
5759,Продається 1-кімнатна квартира в ЖК Герцен Парк. Лук'янівка.,85 000 $,43 м²,1,1
5760,Стиль та лаконічність! Новобудова! Біля метро і парку,180 000 $,50 м²,1,22
5761,ЖК Poetica Дегтярівська  25а перша черга!,75 000 $,41 м²,1,2
5762,"Картира 2-х комн., 71,18 м2, Львовский квартал, Глубочицкая,13",106 500 $,71.18 м²,2,18
5763,"Продаж,НАЙНИЖЧА ЦІНА,Львівський квартал,Лукянівка,Шевченківський",186 000 $,143 м²,3,4
5764,"3-к 81м.кв.  Глибочицька, 13 ЖК ""Львівський квартал"" після будівельник",129 000 $,81 м²,3,3
5765,Продам квартиру в Подол Плаза (Поділ Плаза Podol Plaza),89 000 $,46 м²,1,7
5766,Продам квартиру в Шевченківському районі Київ,26 500 $,52.20 м²,1,24
5767,Продаж квартири Манхетен Сіті,160 000 $Договірна,82.60 м²,2,19
5768,"Коперника 12Д, Лукьяновка (рядом м.Лукьяновская, ЖК Старт, ЖК Elyseum)",210 000 $,98 м²,3,17
5769,"Кирилівський Гай, Багговутівська, метро Лук'янівська",41 500 $,42.90 м²,1,13
5770,ЖК Міракс Mirax Шевченківський р-н Глибочицька 43 Будинок №1,65 000 $Договірна,30 м²,1,3
5771,"ЖК ""AuRoom""Паньківська, 20/82    111 кв.м 255300 у.е",255 300 $,111 м²,3,14
5772,"Продам квартиру Киев, Магистральная ул.",40 500 $,38 м²,1,14
5773,1-к 34.4м в  ЖК Юніт Хоум  (UNIT HOME). перша черга!  Без комісії!,82 550 $,34.40 м²,1,2
5774,"1 кімнатна 36,5м2  ЖК Genesis Шулявська 5 хв, Індустріальний міст",45 307 $,36.50 м²,1,18
5775,"1к кв., 61 м2, Поділ, ЖК Olegiv Podil, Поділ, новобудова, розстрочка",109 800 $,61 м²,1,2
5776,"Продаж 3-к Пимоненка, ЖК Greenville Park, Лук'янівка",185 000 $,99.60 м²,3,12
5777,"Видовая с ремонтом! 2к. 71м2, Victory V КПИ, Университет Шевченковский",179 900 $Договірна,71 м²,2,18
5778,Квартира 46кв.(стан після будівельників)обміняю,60 000 $Договірна,46 м²,1,3
5779,"ЖК Шевченківський,Бізнесклас, 3спальні,2с/у,будинок зданий",172 000 $,96 м²,3,9
5780,"Продаж 3к квартири ЖК Манхетен , Шевченківський",165 000 $Договірна,115 м²,3,13
5781,"93 кв.м в  ЖК Creator City, ул. Дегтяревская 17/19. м. Лукьяновская",175 000 $,93 м²,3,8
5782,"Продаж дворівневої 1к квартири, ЖК Шевченківський, Златоустівська 27.",200 000 $,86 м²,1,14
5783,Crystal Park; Спецпроект,145 000 $,48 м²,1,3
5784,ЖК Манхеттен. Вікна в центр.19 пов. Б1. Manhattan city.Введений!!!,89 900 $,52 м²,1,19
5785,Продажа Квартира с террасой + Басейн ( Без ремонта ) Podil Plaza,380 000 $Договірна,202 м²,5+,24
5786,Продаж 1-кімнатної квартири в клубному будинку Illinsky House,217 740 $,57.30 м²,1,2
5787,ЖК «Тридцать восьмая Жемчужина»,189 000 $Договірна,55 м²,2,12
5788,Без % СПП Продаж 2к квартири в ЖК Нивки-Парк,150 000 $Договірна,70 м²,2,3
5789,"ЖК""CrystalParkTower""Берестейський пр., 42а  2-х кімн 85 кв.м205000 у.е",205 000 $,85 м²,2,11
5790,"Poetica. Поетика. Дегтярівська, 25.",100 000 $,70 м²,2,5
5791,ЖК Mirax без % 1к 47.33 м кв Глибочицька 43 Поділ Шевченківський,75 000 $,47.33 м²,1,12
5792,Продаж 2 кімнатної квартири в Дублянах,57 000 $,74.50 м²,2,3
5793,Без% Коперника 3 Новий будинок Лук'янівка видова дизайнерський ремонт,340 000 $,109 м²,3,20
5794,"Продам 1-но кімнатну квартиру в новобудові м.Нивки, Святошинський р-н",68 500 $,37 м²,1,5
5795,ЖК СТАРТ Перемоги Рибалка Чорновола Коперника Шолуденка Бердичівський,124 900 $,68.50 м²,2,2
5796,"Кудрявська, 24а, жк Львівська площа,",163 000 $,89 м²,2,6
5797,Стиль та лаконічність! Новобудова! Біля метро і парку,180 000 $,50 м²,1,22
5798,Розкішні видові апартаменти 214м2 з террасою на Подолі!,514 560 $Договірна,214 м²,3,5
5799,Своя 1к.47м2 Варшавский 2,60 000 $,47 м²,1,8
5800,Проспект Перемоги 72. ЖК Happy House. Продаж 2К квартири,85 000 $Договірна,64 м²,2,13
5801,"Продаж 1 к.  43 м2, Варшавський плюс, ВЛАСНИК. Є  ОСЕЛЯ.",94 900 $,43 м²,1,19
5802,Вид на Парк 1-к квартира 59м²  в Преміум ЖК Crystal Park Tower ЦЕНТР,152 700 $Договірна,58.67 м²,1,15
5803,3-к. квартира 93 м2 з ремонтом в за вул. Білоруська,255 000 $,94 м²,3,7
5804,"Продается просторная 1к квартира в ЖК Лукьяновский, Ильенко,51Б",122 000 $,62 м²,1,6
5805,Без % квартира с документами 108 метров,215 000 $,108 м²,3,10
5806,1-к. квартира у н/б в Дарницькому р-ні ЖК «Причал» за вул. Канальна,70 000 $,51.98 м²,1,19
5807,"Продам квартиру ЖК Варшавський Плюс Киев, Выговского Ивана ул.",51 500 $,36 м²,1,18
5808,Краща Вартість 3к 100м2 Золотоустівська 25 Шевченківський Лук'янівська,175 000 $,100 м²,3,9
5809,"Greenville Park ЦЕНТР Квартира 3-4 к кв вул. Пимоненка Миколи, 19",220 000 $,107 м²,3,21
5810,"Золотоустівська, 25, ЖК «Шевченківський», 83 кв.м., 2 кімнати",175 000 $,83 м²,2,4
5811,"Продаж 53м2, ЖК""Victory V"", Берестейський пр(Перемоги),5в, Університет",195 000 $,53 м²,1,30
5812,"1-к квартира 44,5кв.м в ЖК “КИРИЛЛОВСКИЙ ГАЙ” Шевченковский р-н г.Киев",36 000 $Договірна,44.50 м²,1,8
5813,Продам квартиру проспект Победы  11 корпус 3,220 000 $Договірна,113 м²,2,26
5814,Продажа обмен 1к Nordica Нордика  Новопечерские,90 000 $,52 м²,1,11
5815,ЖК Manhattan City Проспект Берестейський Борщагівська Чорновола,87 000 $Договірна,52 м²,2,21
5816,"Видовая 2 комн. в ЖК Greenville Park, ул. Пимоненко, 19.",135 000 $,62 м²,2,20
5817,"Глибочицька 43 ЖК Міракс, 1 кімнатна, Лук'янівка, Контрактова площа",54 000 $,29 м²,1,11
5818,1-к. кв. з панорамними вікнами та паркінгом на пр. Перемоги,78 500 $,50 м²,1,10
5819,Продаж 3к квартири 180 кв. м на вул. Отто Шмідта 10Ж,540 000 $,180 м²,3,5
5820,"Чудова 2х-кім квартира 164м2 в ЖК ""Клубний дім"" InCo home",410 000 $,164 м²,2,2
5821,"СВОЯ 50м2 ЖК Шевченківський, Золотоустівська, Центр, пл. Перемоги",105 000 $,49.90 м²,1,13
5822,"Видова! 3К ЖК Manhattan city, Перемоги.просп11 Політех центр Victory V",120 000 $Договірна,83 м²,3,19
5823,"Видовая 2к 80м2 ЖК Manhattan city Победы 11, Берестейский",115 000 $,80 м²,2,26
5824,"Продажа 3к квартиры ул. Черновола, Шевченковский р-н",270 000 $,95 м²,3,4
5825,Продам однокомнатную квартиру+кладовкаХОЗЯИН,25 000 $Договірна,42.12 м²,1,1
5826,"Від Васника !_ЖК ""Метрополіс""/Автономність/Комфорт/Надійність !",145 000 $,91 м²,2,10
5827,"Продаж 3к Загорівська (Багговутівська) вул.,17/21.ЖК ""Багговутівський""",110 000 $,90 м²,3,24
5828,"ПРОДАЖ 2-кімнатної квартири 72,1м2 у ЖК Файна Таун!",158 620 $,72.10 м²,2,7
5829,"ЖК ""Manhattan city"". Берестейський (Перемоги) просп., 11-Б. ЕКСКЛЮЗИВ!",108 000 $,52 м²,1,15
5830,2-к новий ЖК Грінвіль Парк Пимоненка 19 Лук'янівка Greenvile Park,140 000 $,67 м²,2,15
5831,БЕЗ % продам 1-к квартиру в ЖК Нивки-Парк  метро Нивки пр. Победы 67,64 900 $,37 м²,1,5
5832,Продажа ЖК Манхеттен (3к=96м2) проспект Перемоги 11 Центр,155 000 $,96 м²,3,33
5833,Creator City; Спецпроект,150 000 $Договірна,69 м²,2,6
5834,ЖК Poetica  друга колекція!Дегтярівськая 25а,65 000 $,42 м²,1,3
5835,"Продажа 1к., 51 м2, ЖК Happy House, СВОЯ, метро Берестейская 7 мин пеш",70 000 $Договірна,51 м²,1,10
5836,"Глубочинська, Глибочицька, Покровський посад, Лукьянівська, Пимоненка",220 000 $,100 м²,3,11
5837,"Продажа 2 к квартиры ЖК Crystal Park Tower, Шулявка",169 919 $,63.34 м²,2,18
5838,Продам 1к квартиру з РЕМОНТОМ в ЖК ПОДОЛ ПЛАЗА,230 951 $,57 м²,1,22
5839,"Власник ""Хенеси Хаус"" 1к. 71.5 кв",129 000 $Договірна,72 м²,1,8
5840,"Продажа 1 ком. квартиры, ЖК Миракс, Глубочицкая 43, Шевченковский рн",78 000 $,47 м²,1,14
5841,"Продажа 4к квартиры, ЖК Elyseum, Шевченковский р-н, Лукьяновка",280 000 $,109 м²,4,4
5842,ОБМЕН либо ПРОДАЖА  Квартиры на Щербакова м. Нивки,185 000 $,106 м²,3,10
5843,Manhattan city. Берестейський 11. Новий ремонт,135 000 $,53 м²,1,17
5844,"КД InCo Home, ул Лукьяновская,Подол, Контрактовая Площадь, Воздвиженка",182 000 $,72.60 м²,2,3
5845,"4комнатная квартира, Нивки, Берестейская, Дорогожичи, Руданского, Лофт",180 000 $,95 м²,4,18
5846,БЕЗ коміссії% Продається 1-кім. Бізнес Дизайн Берестейська СІкорського,110 000 $Договірна,47.90 м²,1,12
5847,Велика 3-к квартира 112м2 у центрі Києва! Новий ЖК Manhattan City,191 762 $,112 м²,3,14
5848,"Продажа 3 к квартиры, ЖК Парус, ул. Юрия Ильенко, Шевченковский р-н",370 000 $,197 м²,3,21
5849,ЖК Статус /Коперника 12Д /2143 USD m2/Лукʼянівка/Шевченківський,210 000 $,98 м²,2,17
5850,Продаж 2-кімнатної квартири в клубному будинку Illinsky House,329 460 $,86.70 м²,2,5
5851,Crystal Park Tower Крістал Парк Шулявська! Берестейський пр-т 42А!,205 000 $,89.40 м²,3,7
5852,БЕЗ% Видова 1-к квартира 53м² ЖК Manhattan city пр-т Перемоги Центр,79 990 $,52.50 м²,1,14
5853,"Без комісії, 2К 65м в ЖК Кирилівський гай",71 000 $,65 м²,2,7
5854,"Продажа 2к ул. Глубочицкая 32в ЖК Покровский посад, Подол, Лукьяновка",185 000 $Договірна,90.10 м²,2,9
5855,"Однокімнатна квартира 52м2, продаж в ЖК Manhattan City, BudCapital",95 540 $,52 м²,1,20
5856,Власник! Продається 4-на квартира ЖК «Львівський Квартал» Глибочицька,219 000 $Договірна,120.70 м²,4,10
5857,1К квартира 42 кВ. м в ЖК Голосіївська долина,39 000 $,42 м²,1,3
5858,Шевченківський р-н ЖК Манххетон Продаж 2 кімнати,136 000 $,85 м²,2,22
5859,Вид на САД 1-к квартира 63м² в Преміум ЖК Crystal Park Tower ЦЕНТР,169 999 $Договірна,62.97 м²,1,18
5860,"Продам 1-к квартиру ЖК Victory з ремонтом і меблями, 46 м. Поряд центр",106 000 $,46 м²,1,14
5861,"Продається 2к. квартира в ЖК Garden City Residence, м. Університет",270 000 $,72 м²,2,3
5862,"Продаж 3-к квартири в ЖК ""Taryan Towers""",293 000 $,83 м²,3,7
5863,1-к. квартира-студія у ЖК «Рodil Рlaza & Residence» за вул.Глибочицька,115 000 $,36.84 м²,1,23
5864,"ЖК ""Victory V"". Ексклюзив! Євродвушка! Перемоги просп., 5-В",115 000 $,49.90 м²,2,8
5865,ЖК Крістал парк таувер Шулявка Берестейський Перемоги Ремонт ТОП,360 000 $,93 м²,3,7
5866,Продаж 3к квартири ЖК Crystal Tower проспект Перемоги 42-а бізнес-клас,214 990 $Договірна,100 м²,3,4
5867,"Продаж 1к кв, 39,3 кв. м., Кирилівський гай, Шевченківський р-н",40 000 $,39.30 м²,1,3
5868,"2к.Десятинна1/3,Царський буд,Софіївська площа,S-62м2,2спальні,Гардероб",248 000 $,62 м²,2,4
5869,1к квартира ЖК СТАРТ,101 990 $,51 м²,1,11
5870,"Розтермінування! 1к квартира 44.2 м² ЖК Кирилівський гай, Лук'янівка",43 000 $,44.20 м²,1,21
5871,Продам 2-кімнатну квартиру 77 кв м Липинського В'ячеслава (Чапаєва) 13,189 000 $,77 м²,2,2
5872,Продажа 2К(48м2) Шолуденка 1а  метро КПИ  Лукьяновка,135 000 $,48 м²,2,11
5873,"Продажа 2-комнатной квартиры, ул. Пирогова, Центр",407 000 $,110 м²,2,7
5874,"Видовая с лучшим ремонтом! Евро-двушка Victory V КПИ, Университет Шевч",149 000 $Договірна,57.60 м²,2,25
5875,ЖК Greenville/ЖК Грінвіль/ Шевченківський /Поділ /Лук'янівка,155 000 $,51.70 м²,1,2
5876,Продам 1к квартиру з РЕМОНТОМ в ЖК ПОДОЛ ПЛАЗА,230 951 $,57 м²,1,22
5877,Продам однокомнатную квартиру+кладовкаХОЗЯИН,25 000 $Договірна,42.12 м²,1,1
5878,"Жк Новомостицко-Замковецкий, Данченко 32",54 000 $,36 м²,1,3
5879,"Продаж 3к квартири ЖК Манхетен , Шевченківський",165 000 $Договірна,115 м²,3,13
5880,"Кирилловский Гай 1-комнатная ,39.25кв",52 000 $,39.25 м²,1,6
5881,Вид на місто 1-к квартира 52.3м² ЖК Manhattan city пр-т Перемоги Центр,88 000 $,52.30 м²,1,27
5882,"Продажа 1к квартиры, ЖК Henesi House, Шевченковский р-н, ул. Нагорная",129 000 $,71 м²,1,8
5883,"Супер цена, ул.Мокра (Кудряшова)20б, ЖК Пори року, метро Вокзальна",205 000 $,106.80 м²,3,19
5884,ЖК Старт однокімнатна квартира 42 метри,84 000 $,42 м²,1,6
5885,"Продажа 2к квартиры, Шевченковский район, ул. Пирогова",407 000 $,110 м²,2,7
5886,Продаж 3-кімнатної квартири в клубному будинку Illinsky House,384 666 $,105.10 м²,3,5
5887,Продаж 1-кім квартири 37 м² ЖК Файна Таун вул.Салютна 2Б Нивки,79 000 $,37 м²,1,3
5888,"Видова 2 к. квартира 61 м2 Коперника, 3 Лукʼянівська",113 000 $,61 м²,2,22
5889,2-к. квартира з і/о та ремонтом в новобудові за вул. Іоанна Павла II,446 250 $,85 м²,2,19
5890,Купити 2-кімнатну квартиру з новим ремонтом в ЖК Podil Plaza&Residence,248 500 $Договірна,82.30 м²,2,19
5891,ЖК «Тридцать восьмая Жемчужина»,189 000 $Договірна,55 м²,2,12
5892,"ID 488. Без %. Центр, 75 м2, Garden City Residence, Златоустівська, 30",249 000 $Договірна,75 м²,2,3
5893,"Продаж 1к,48м2, ЖК Наш Будинок, Никви, Берестейський пр",95 000 $,39 м²,1,2
5894,ЖК Хеппи Хаус.Метро Берестейская,65 000 $Договірна,41 м²,1,9
5895,Тбіліський пров 1. КПІ. Смарт плаза. Гарний ремонт.,149 000 $,65 м²,2,10
5896,"Продається 3к квартира  95.5 м² в ЖК Mirax вул. Глибочицька 43, Поділ",146 500 $,95.49 м²,3,6
5897,"Продам 1к 40,42 м2 ЖК ХеппіХаус, ЖК HappyHouse, Берестейська, БЕЗ%",60 500 $Договірна,40 м²,1,13
5898,"Без комісії. Квартира з терасою в ЖК Камертон, Дмитрівська, центр",228 800 $Договірна,89 м²,3,3
5899,"Продается 1к квартира 45.45 м² ЖК Кирилловский гай, Лукьяновка",44 250 $,45.45 м²,1,6
5900,ВИД НА ПАРК 2к квартира 86м² ЖК Crystal Park Tower пр-т Перемоги 42,205 199 $Договірна,85.50 м²,2,11
5901,"Продаж 1к 53м2 ""MANHATTAN CITY""  Шевченківський р-н пр-т Берестейський",85 000 $,53 м²,1,16
5902,"Продаж квартири, Київ, р-н Шевченківський, вул. Ростиславська, буд. 5б",171 360 $Договірна,71 м²,2,2
5903,Продажа 2-х квартиры пер.Лукьяновский,254 000 $,86 м²,2,5
5904,Crystal Park Tower Крістал Парк Шулявська! Берестейський пр-т 42А!,205 000 $,89.40 м²,3,7
5905,Продажа Двух Уровневой Квартиры метро Дорогожичи ( Космет. ремонт ),223 000 $Договірна,141 м²,4,24
5906,"Продам 3к., 104 м2, ЖК Львівська Площа, бізнес-клас, Центр",220 000 $,104 м²,3,9
5907,"Продаж 3к Шевченківський рн, вул. Глубочицька,ЖК Львівський квартал",186 000 $,143 м²,3,4
5908,"Чудова пропозиція! 2-кім. 66м2 жк ""Львівський Квартал"" метро 5хв #6989",120 000 $,66 м²,2,2
5909,Продаж студії 30м2/ на стилобат/ жк MIRAX вул.Глибочинська/Актуально!,48 500 $,30 м²,1,3
5910,"м. Київ ЖК ""Нивки парк""  1 к квартира Бердника Олеся 1д, 37 м²",63 500 $,34.80 м²,1,14
5911,"Продаж 2к квартири ЖК Crystal Park Tower, 88 м2, Без комісії",231 088 $,88.10 м²,2,15
5912,"Продам велику  1к квартиру 67,4м2 з ремонтом вул. Щербаківська 52",85 000 $,68 м²,1,10
5913,NEW! 1-к 50м2 Сікорського 4Д Зелений Острів 2 Берестейська Нивки Парк,120 000 $,50 м²,1,8
5914,"ЖК Файна Таун вул. Салютна. Шевченківський район , метро Нивки",180 900 $,59 м²,2,7
5915,Продається есклюзивний пентахус Creator city видова Зоологічна,400 000 $,148.30 м²,5+,23
5916,Продаж 1-кімнатної квартири в клубному будинку Illinsky House,217 740 $,57.30 м²,1,2
5917,"ЖК ""Victory V"". Ексклюзив! Євродвушка! Перемоги просп., 5-В",115 000 $,49.90 м²,2,8
5918,"1 кімнатна 36,5м2  ЖК Genesis Шулявська 5 хв, Індустріальний міст",45 307 $,36.50 м²,1,18
5919,"Манхетен-сіті,  Берестейський просп.11, 113.8 кв.м.",159 000 $,113.80 м²,1,15
5920,"Продаж квартири, велика, видова, поруч метро Дорогожичі",177 028 $,141.40 м²,4,24
5921,"Без комісії, 2К 65м в ЖК Кирилівський гай",71 000 $,65 м²,2,7
5922,Продаж сімейної квартири ЖК Зелений Острів,120 000 $,50 м²,1,8
5923,"Продаж 1к кв 46.56м2 ЖК Старт,Шевченківський р-н,Лукьянівська",99 000 $,46 м²,1,11
5924,ТОП ДНЯ 3-к квартира 111м²  1 396$ за м²  ЖК Manhattan City Центр,154 900 $Договірна,111 м²,3,18
5925,"Продаж 2-кім квартири з сучасним дизайном в ЖК ""Файна Таун""",180 900 $,59 м²,2,7
5926,ЖК Манхеттен Вікна в центр.11 пов. Буд 1. Manhattan city. Введений!!!,125 000 $Договірна,78.50 м²,2,11
5927,"Зелений Острів 2. Сікорського, 4д. Чудовий ремонт",120 000 $,50 м²,1,8
5928,Продажа (2к=48м2) ЖК Воздухофлотский Квартал центр,135 000 $,48 м²,2,11
5929,Просторная квартира в клубном доме Liberty Residence.,720 000 $,288 м²,4,5
