,name,price,square,num_of_room,poverh
6222,Продам 3-х к. квартиру м .КПИ  -4мин,70 000 $,73 м²,1,4
6223,"Продаю 2-х/р. 56кв.м.Мебель,евроремонт.Подгорная 12",80 000 $Договірна,56 м²,1,4
6224,"2-к 47 кв.м м.""Лукьяновская"" ул.Деревлянская (ул.Якира)",57 000 $,47 м²,1,4
6225,"Без% 93м 3к Дегтяревская 15Б, Лукьяновская, Зоологическая, пр. Победы",110 000 $,93 м²,1,4
6226,"Продаж 4к квартира 167м на Дмитрівській, 69 Лук'янівка Шевченківський",270 000 $,167 м²,1,4
6227,"Продается 1-комнатная квартира по ул. Юрковская, 18, (м.Т.Шевченко)",46 762 $Договірна,34 м²,1,4
6228,"2-кімнатна квартира, Софіївська площа (Рильський провулок)",150 000 $,47 м²,1,4
6229,"1к, Лукяновка, Шевченковский, ЖК Львовский квартал, Глубочицкая 13",89 000 $,45 м²,1,4
6230,1к ЦЕНТР вул Гончара 77 ТЕРМІНОВО,87 000 $,30 м²,1,4
6231,Є різні варіанти!!!Greenville Park Гринвиль парк Пимоненка 19 Топ Ціна,105 000 $,53 м²,1,4
6232,3к  квартира с новым ремонтом в  ЖК  Henesі House,180 000 $,90 м²,1,4
6233,"Краща ціна! 80м2 Перемоги просп.11, Манхеттен/Manhattаn Сity, центр",115 000 $,80 м²,1,4
6234,Продаж 3-х кімнатної квартири метро Нивки. Проспект перемоги.,185 000 $Договірна,92 м²,1,4
6235,"Дворівнева 5 кімнатна квартира вул. Лук""янівська, 63",188 000 $,180 м²,1,4
6236,Однокімнатна квартира в центрі з новим ремонтом Золотоустівська 2/4,87 000 $Договірна,41 м²,1,4
6237,"2кв. 8/9 с ремонтом метро Сырец Шевченковский (ул. Щусева, 38)",65 000 $,44 м²,1,4
6238,2-кім. (Сирець)  Степана Руданського 4-6 терміновий продаж!!!,84 999 $,73 м²,1,4
6239,"2 кімн.квартира з ремонтом 64 кв.м,б-р Тараса Шевченка 11, без комісії",205 000 $,64 м²,1,4
6240,Продам 2к квартиру Дмитриевская Площадь Победы Выгодная покупка!,113 000 $Договірна,59 м²,1,4
6241,Продаж 2 кімн. квартири в затишному  центрі Шевченківського району,60 000 $,46 м²,1,4
6242,Продам 2к Шевченковский р-н м Лукяновка ул Ярмолы 28,52 000 $,50 м²,1,4
6243,Продаж 2к квартири Володимирська 9 Михайлівська Площа,210 000 $,44 м²,1,4
6244,"Без% видова квартира поруч з метро, на Лук'янівці, КПІ",67 000 $,36.60 м²,1,4
6245,"Продам 3-х комнатную квартиру с хорошим ремонтом 76,6 м2",155 000 $Договірна,76.60 м²,1,4
6246,"Продам 1-к на Шолуденко 30, ЖК Старт, Центр, Лукьяновская",63 000 $,33 м²,1,4
6247,"ЦЕНА СНИЖЕНА, 2к. квартира, ГРИВНА, ЖК Покровский Посад, Подол",145 000 $Договірна,72 м²,1,4
6248,Продається під ремонт квартира по вул. І. Виговського (Маршала Гречка),53 000 $Договірна,59 м²,1,4
6249,Продається 2к квартира по вул. по вул. І. Виговського (Маршала Гречка),67 000 $,48 м²,1,4
6250,Продаж квартири з новим ремонтом Київ Бульварно-Кудрявська 17,225 000 $,49 м²,1,4
6251,"Продаж 1 к квартири ЖК Наш будинок м, Нивки",56 000 $,42 м²,1,4
6252,"Грекова,м.Дорогожичі 5хв, житловий стан, меблі, техніка",45 000 $,30 м²,1,4
6253,БЕЗ % 1-кімн. Студія Центр Золотоустівська Воровського Дмитрівська,86 000 $Договірна,42 м²,1,4
6254,Продаж квартири з новим ремонтом Київ Бульварно-Кудрявська 17,225 000 $,49 м²,1,4
6255,"Центр, Львівський квартал, Поділ Плаза, Глибочицька, Покровський посад",85 000 $,43 м²,1,4
6256,Пропонується сучасна простора 3к квартира в ЖК Покровський Посад,235 000 $,100 м²,1,4
6257,"Продаж чудової 3-кімн. в ЖК Львівська площа. Центр, поруч Яр. Вал.",199 000 $,104 м²,1,4
6258,"Дмитрівська вул. 69, 4-ком ремонт, 167м, Центр, Золоті Ворота",270 000 $,167 м²,1,4
6259,ЖК Manhattan City; Viktory V; Smart Plaza; М Політехнічний; ТЕРМІНОВО,117 000 $,82.60 м²,1,4
6260,"Продаж 1-к, ЖК Creator City, Шевченківський р-н, Будинок 1",97 000 $Договірна,47 м²,1,4
6261,Майдан Независимости Костельная Софиевская Михайловская,450 000 $,259 м²,1,4
6262,ОТ СОБСТВЕННИКА!3к квартиру в ЖК бизнес-класса Henesi House/Нагорная,89 000 $Договірна,76 м²,1,4
6263,Майдан Незалежності Вул.Мала Житомирська 5 2к квартира. Ліфт Є,160 000 $Договірна,74 м²,1,4
6264,"Лукʼянівська, Білоруська, Герцена, Іллєнко, Лермонтовська,4",115 000 $,81 м²,1,4
6265,"Гаряча пропозиція, м. Нивки/Сирець",37 000 $Договірна,46 м²,1,4
6266,Продажа 3комн по ул. Довнар-Запольского 6–м.Лукьяновская 10 мин пешком,68 000 $,70.50 м²,1,4
6267,"Продажа 1ком с ремонтом сталинка Татарская 2А Лукьяновка потолки 3,2м",68 000 $,38 м²,1,4
6268,SAV Предлагается 4-ком. сталинка (98кв.м) в Шевченковском р-не,145 000 $,98 м²,1,4
6269,"Видова, Авторський проект в ЖК Львівський квартал, Глибочицька, 13",186 000 $,83 м²,1,4
6270,Продам 3к квартиру  вул Печеніжська  Шевченківський р-н,85 000 $,72 м²,1,4
6271,NEW! 1К вул.Велика Житомирська 38 Історичний Центр Золоті Ворота,98 000 $Договірна,38 м²,1,4
6272,Продається шикарна видова квартира у ЖК Галактика будинок Фенікс!!,95 550 $,66.93 м²,1,4
6273,"Продаж 2к. квартири в ЖК ""Варшавський 2 """,71 000 $,70 м²,1,4
6274,Видовая 2 комнатная квартира в ЖК Greenville Park Пимоненко 19.,140 000 $,66 м²,1,4
6275,Продаж 4к квартири Чорновола 10 Лук'янівська Шевченківський р-н 92кв.м,94 000 $,92.70 м²,1,4
6276,Ярославов Град продажа 2к квартирі  по ул Бульварно-Кудрявська  17,220 000 $,82 м²,1,4
6277,"Власник, 2-кімнатна простора в сучасному ЖК, 10 хв до Хрещатика",155 000 $,77.40 м²,1,4
6278,Продажа квартиры в историческом центре ЖК Ярославов Град,350 000 $,82 м²,1,4
6279,Без % Продаж 2 кімн. квартири за адресою: пр-т Перемоги 9/47,54 000 $,44 м²,1,4
6280,Пентхаус S=222 кв.м. тераса центр парк Тургенівська,350 000 $,222 м²,1,4
6281,"Продам квартиру вул. Заболотного Академіка, 1 ( 52 м2 ) ЖК Метрополіс",96 200 $,52 м²,1,4
6282,Продається 1-2к квартира в ЖК «Henesi Housе» м.Лук'янівка,80 000 $,44 м²,1,4
6283,Продаж 2к квартири 86м ЖК Manhattan City просп. Перемоги ЦЕНТР,120 000 $,86 м²,1,4
6284,"Однокімнатна простора квартира 46,7 м.кв., ул.Гоголівська,  36-40.",75 000 $,48 м²,1,4
6285,"Квартира з ремонтом - 2к+студіо. ЖК Львівський квартал, Лук'янівська",187 000 $Договірна,83.30 м²,1,4
6286,2к Квартира возле метро,50 000 $,44 м²,1,4
6287,"Сучасна квртира з ремонтом на Жилянській, м. Університет",78 000 $,36 м²,1,4
6288,Продаж / Квартира 91м2/ Шевченківській/ ЖК Botanic Paradise,260 000 $,91 м²,1,4
6289,"Продаж 2-к. квартири з ремонтом, Стеценка, Нивки",61 500 $,47 м²,1,4
6290,Продається 2-х кімнатна Квартира від власника,65 000 $,46 м²,1,4
6291,Продам 3х ком.квартира м.КПИ или м.Лукьяновка,80 000 $,60 м²,1,4
6292,Без % Продажа 2к квартиры ЖК Элегант ул. Жилянская 118 Шевченковский,99 000 $,53 м²,1,4
6293,1к ул.Бакинская 37а метро Дорогожичи пешком Шевченковский район,32 000 $,21 м²,1,4
6294,Продам вул М.Житомирська Майдані Незалежності,163 000 $,132 м²,1,4
6295,"Без %. Продаж 2 кімн. квартири за адресою провулок Фузиків/Баумана, 6",42 500 $,43 м²,1,4
6296,"Владелец, видовая квартира в ЖК бизнес класса, 10 минут до Крещатика",155 000 $,77.40 м²,1,4
6297,Продаж 1к ул. Бульварно-Кудрявская Золотые Ворота Центр,75 000 $,42.30 м²,1,4
6298,Двокімнтна квартира в сучасному новенькому ЖК Henesi House,87 500 $,44 м²,1,4
6299,3 к квартира вул. Златоустівська 2/4 в центрі Київа з ремонтом,150 000 $Договірна,99 м²,1,4
6300,"Продам квартиру Гоголівська, Золоті ворота, Університет, центр",75 000 $,35 м²,1,4
6301,"Продаж 1-кімн.ЖК Зелений острів-2.Вул.Сикорського,4б",84 000 $,43 м²,1,4
6302,Продаж 2к квартири метро Лукьянівська,59 800 $,55 м²,1,4
6303,"2 кімн.квартира з ремонтом 64 кв.м,б-р Тараса Шевченка 11, без комісії",205 000 $,64 м²,1,4
6304,Продажа 3комн по ул. Довнар-Запольского 6–м.Лукьяновская 10 мин пешком,68 000 $,70.50 м²,1,4
6305,"Продаж, 1-кім., метро-5 хв., вул. Нивська, ремонт. Без комісії.",40 000 $,30 м²,1,4
6306,продаж квартири Центр Ярославів Вал Золоті Ворота опалення автономне,350 000 $,133 м²,1,4
6307,Продам 1к квартиру на Подолі//метро Контрактова Лукя'нівка 15 хв пішки,70 000 $Договірна,40 м²,1,4
6308,"Золотые Ворота , квартира с видами",510 000 $Договірна,175 м²,1,4
6309,"Продаж!  Виговського Івана (Гречка Маршала), Шевченківський 2-ком",65 500 $,48 м²,1,4
6310,Золоті Ворота Велотрек Вул. Липинського 7 4-к квартира,161 000 $Договірна,100.50 м²,1,4
6311,1 кімнатна квартира,40 000 $,28 м²,1,4
6312,"Продажа 2к, ЖК Шевченковский, Златоустовская 25, центр",145 000 $,79 м²,1,4
6313,Продам 4-к кв.115м2  М Лук'янівська по Річкова буд.3,95 000 $,115 м²,1,4
6314,"Продам 2-к студію, в ЖК ""Манхеттен Сіті"", пр-т Перемоги 11",80 000 $,53 м²,1,4
6315,Продається 1К квартира з ремонтом та меблями 120000$ без%,120 000 $,50 м²,1,4
6316,"Без% 5ком. 172м2, Дмитриевская 69, метро Лукьяновка, Вокзальная, Центр",285 000 $Договірна,172 м²,1,4
6317,"Без % Квартира 31,7м2 ул. Черновола 26/2, метро Политех и Лукяновка",47 000 $,31.70 м²,1,4
6318,"Продажа 2 кв. ул. Татарская, 36/5, ст. метро Лукьяновская 1.5 км",61 000 $Договірна,51 м²,1,4
6319,Продаж 3к з ремонтом.Дмитрівська 75..Гоголівська.Павлівська,289 000 $,110 м²,1,4
6320,"Історичний центр, Чикаленка (Пушкінська) 8б Золоті Ворота Хрещатик",404 748 $,165 м²,1,4
6321,"Видова 5-к квартира на Хрещатику, Заньковецької, сталінка",455 000 $Договірна,122 м²,1,4
6322,"Продаж 3-к квартири, м. Лукьянівська, вул. Половецька",75 000 $,66 м²,1,4
6323,Продам 2к Теліги 7 під ремонт,38 000 $,45 м²,1,4
6324,Продам 1 комн.кв.ул.Черновола 33/30 Центр Шевченковский р-н,51 133 $,36 м²,1,4
6325,Продам квартира 80 м кв Центр Лук'янівка Чорновола 10 Шолуденка КПІ,93 995 $,80 м²,1,4
6326,Продам 2к авторский ремонт Лофт исторический центр Андреевский спуск 3,325 000 $,57 м²,1,4
6327,Цена! 2-к. 79 м2 ЖК Шевченковский/ Златоустовская 25/ площадь Победы,145 000 $,79 м²,1,4
6328,Квартира з панорамним видом та дизайнерським ремонтом на Тургенівській,265 000 $Договірна,87 м²,1,4
6329,Продам квартиру на Лук'янівці.,42 500 $,29 м²,1,4
6330,"Продаж квартири ЖК А52, вул. Січових Срільців, 44а. 82 м2",299 000 $,82 м²,1,4
6331,"ПРОДАМ 2к квартиру 86м ул Хмельницкого 58а, Золотые Ворота. ЦЕНТР",330 000 $,86 м²,1,4
6332,"SAV Предлагается стильная смарт- квартира в ЖК Коперник, Шевченковский",80 000 $,28 м²,1,4
6333,"Продам 1 кім . Апартаменти , Глибочицька 73  Podil Plaza & Residence.",85 000 $,37 м²,1,4
6334,Розкішна дизайнерська нова квартира Поділ,239 000 $Договірна,84 м²,1,4
6335,"60метров,  Шевченковский центр! Манхэттен! Лучшее предложение!",80 000 $,60 м²,1,4
6336,Продам 1к квартиру в центре,52 000 $Договірна,32 м²,1,4
6337,продаж квартири 1 кімн. біля метро вул. Іллєнка Юрія 49,68 000 $,36.60 м²,1,4
6338,"Продаж 1к з ремонтом, в центрі, Золотоустівська, 2/4, М. Університет",87 000 $,42.20 м²,1,4
6339,Лукьянівська 7 хвилин Продається 1-кімнатна Білоруська,53 800 $Договірна,32 м²,1,4
6340,Файна таун продаж 2к квартири з ремонтом  58кв.м,169 000 $,58 м²,1,4
6341,"Ольжича 15, метро Дорогожичи 5 хв пішки",46 000 $,31.70 м²,1,4
6342,"Продажа квартиры ул. Бульварно - Кудрявская, Шевченковский р-н, Цирк",75 000 $,44 м²,1,4
6343,Продажа 3к квартиры с новым ремонтом Черновола 29А ЖК Златоустовский,270 000 $,95 м²,1,4
6344,"Видова 2-х кім кв. у Центрі, Львівська Площа, пер. Нестеровський 6",185 000 $,80 м²,1,4
6345,Продажа 1-к квартиры. Киев. Лукьяновка,64 000 $,32 м²,1,4
6346,"Продажа 2х к квартиры, ул. Пирогова, 2, ст м Университет",125 000 $,53 м²,1,4
6347,Продаж 2-кімнатної вул. Ростиславська (Маршала Рибалка) 5-Б,142 000 $,72 м²,1,4
6348,"Продается 2-ком. квартира [58м2] в Crystal Park Tower, Шевченковский",154 000 $,58 м²,1,4
6349,"Двокімнатна квартира в центрі, ЖК Greenville Park",235 000 $,74 м²,1,4
6350,"2х кімн. Вул.Орловська 4/2, 50500 у.е.",50 500 $,39 м²,1,4
6351,м Золоті Ворота. Рейтерська. Шевченковський . 2 к 57 метрів .,140 000 $,57 м²,1,4
6352,Продажа 2-ком  Пимоненко 19  Гринвиль Парк Лукьяновка,156 000 $Договірна,87 м²,1,4
6353,84м2 Видова 20пов Двокімнатна ЖК Manhattan city Перемоги 11к1,145 000 $,84 м²,1,4
6354,"2-х комнатная квартира, Тургеневская ( Александра Кониского) 48",87 000 $,47 м²,1,4
6355,"Зеленый Остров 2, Игоря Сикорского 4 г",132 000 $Договірна,54 м²,1,4
6356,Продажа 4 комнатная квартира с Террасой / ЖК Unit Home Юнит Хоум,370 000 $,135.40 м²,1,4
6357,"м.Академгородок, пр. Палладина 18/30,  83 кв.м., качественный ремонт.",155 000 $,83 м²,1,4
6358,Продаж 3-кімнатної квартири ЖК Срібна вежа,250 000 $,95 м²,1,4
6359,Чудова 2к сталінка з ремонтом Лук'янівка Половецька 25/27,79 500 $,51.50 м²,1,4
6360,"Продажа квартира [87м2] ул. Тургеневская, Шевченковский",265 000 $Договірна,87 м²,1,4
6361,"1- к квартира, Сирець, вул. Володимира Сальського 31.",29 500 $,27 м²,1,4
6362,От Хозяина! Продаётся 3к 134м на Ул.Чорновола 25 район цирка,195 000 $,134 м²,1,4
6363,"Продам затишну 2к. квартиру поблизу метро, Зоологічна 4A, Лук'янівка",70 000 $,54 м²,1,4
6364,"3к,Центр,Дмитриевская 60/19,новый клубный дом,94м.Дом сдан!Без %%%",168 000 $,93.10 м²,1,4
6365,Без % Продажа 2к квартиры ЖК Элегант ул. Жилянская 118 Шевченковский,99 000 $,53 м²,1,4
6366,Продажа 1к. квартиры в ЖК Зеленый Остров; Сикорского 1Б,110 000 $Договірна,48 м²,1,4
6367,"Продаж 1 кімнатної квартири вул. Юрія Глушка (Подвойского), 10а",35 000 $,30 м²,1,4
6368,Без %.Продаж 1 к.квартири ЖК Зелений острів-2 вул.Ігоря Сікорського 4Д,105 000 $,49.50 м²,1,4
6369,"Продажа 2 кв. ул. Татарская, 36/5, ст. метро Лукьяновская 1.5 км",61 000 $Договірна,51 м²,1,4
6370,"Золотоустівська, 25, Шевченківський, Дмитрівська, Хоффман, Павлівська",220 000 $,116 м²,1,4
6371,1к в сучасному ЖК Victory V. Чудовий ремонт.Центр міста.Цирк.Метро,99 800 $,40 м²,1,4
6372,Продам однокімнатну квартиру по вул. Рене Декарта)3 хв до метро Нивки,76 000 $,40 м²,1,4
6373,"ЖК Файна Таун, Салютная 2, 3 кімнатна, видова, 78м2, Нивки",155 000 $,78 м²,1,4
6374,"Ексклюзив, срочно! 2к, Телиги Олены 37а, недорого",49 900 $,45 м²,1,4
6375,4-кім.(Сирець)  Степана Руданського 4-6 терміновий продаж!!!,119 990 $,116 м²,1,4
6376,"Приміщення під жилий та нежилий фонд. Золоті Ворота, Театральна12",115 000 $,57 м²,1,4
6377,"Продам квартиру Киев, Белорусская ул.",55 000 $,32 м²,1,4
6378,Світла простора квартира на Татарці. 3 кімнати. Підгірна 3.,85 000 $,67 м²,1,4
6379,"Продаж, 1к квартира. Після будівельників. Метро «Сирець». Клубний дім",58 000 $Договірна,56 м²,1,4
6380,Фешенебельна квартира з видом на Майдан. Airbnb,297 000 $,66 м²,1,4
6381,Продаж 2 кімн. квартири за адресою вул. Бульварно-Кудрявська 31а,214 000 $,78 м²,1,4
6382,Продаж 1к квартири в ЖК Файна Таун,85 355 $,39.70 м²,1,4
6383,"Без% 2ком. 55м2, ЖК Файна Таун, ул. Салютная 2, метро Нивки, Сырец",165 000 $,55 м²,1,4
6384,"Продаж 2-кім. квартири в сталінці. Загорівськая 36., м. Лукьянівська",79 000 $,53 м²,1,4
6385,"Продаж 1к квартири Шевченковский р-н, вул. Нагірна 16/18",83 800 $,39 м²,1,4
6386,"Продаж однокімнатної квартири ст.м. ""Політехнічний інститут""",46 500 $,32 м²,1,4
6387,Продаж 2 кімнатної з ремонтом.Тарасівська 4.Микільсько-Ботанічна.,119 000 $,47.50 м²,1,4
6388,"3 кімнатна роздільного план.! вул. Борщагівська 16,метро Політех 5 хв.",90 000 $,67 м²,1,4
6389,"1к   біля парку ЖК Park Hills. 34 м2. м.Берестейська, без %",25 333 $,34 м²,1,4
6390,Victory V; центр; бізнес клас; Шевченківський р-н; Краща ціна,92 000 $,60 м²,1,4
6391,"Продам 1-кімнатну квартиру, вулиця Академіка Туполєва, 24",35 000 $,28 м²,1,4
6392,Шикарная квартира на Саксаганского!Центр!Университет!Вокзальная!,75 000 $,45 м²,1,4
6393,"Квартира (52м²) в ЖК ""Greenville Park"" на Пимоненка, 19! Гринвиль Парк",105 000 $,52 м²,1,4
6394,Продам 7 кімнатну квартиру 330 мкв вул. Володимирська 71,319 481 $,330 м²,1,4
6395,Продається 2-кімнатна квартира в історичному центрі Києва. Сталінка.,106 900 $Договірна,44 м²,1,4
6396,"Продам Без% 2-к центр, 68,3 кв м ул. Саксаганского,131а",155 000 $Договірна,68.30 м²,1,4
6397,ЖК Mirax (Миракс) Глубочицкая Подол Шевченковский,180 000 $,94.37 м²,1,4
6398,Продажа 1к Квартиры в ЖК Сырецкие Сады,80 000 $,50 м²,1,4
6399,"Продаж 3к квартири 87 кв. м на вул.Чикаленка Євгена (Пушкінська), 43в",185 000 $,87.40 м²,1,4
6400,Продам квартиру ул.Гончара Центр,165 000 $Договірна,78 м²,1,4
6401,"1 кім Creator City Дегтярівська, Зоологічна, Древлянська, Хохлових",85 000 $,48.20 м²,1,4
6402,"Квартира 108 кв.м, Клубный дом, метро Контрактовая Площадь, Подол",196 000 $,108 м²,1,4
6403,"Проспект Перемоги, Ісаакяна 2, Центр, дві спальні",110 000 $,68 м²,1,4
6404,"Продаж 3 к.квартири,вул. Половецька 12/42, Без комісії.",88 000 $Договірна,69 м²,1,4
6405,"Продаж квартири в центрі Києва, вул. Назарівська. Університет",1 645 000 $Договірна,470 м²,1,4
6406,Без комиссии Гоголевская 29 продажа квартиры в центре Киева‼️,72 999 $,35 м²,1,4
6407,"Гаряча пропозиція, м. Нивки/Сирець",37 000 $Договірна,46 м²,1,4
6408,"Продаж, 1-кім., метро-5 хв., вул. Нивська, ремонт. Без комісії.",40 000 $,30 м²,1,4
6409,"Азербайджанська 8а. Кімната 11,9 м²",14 000 $Договірна,11.90 м²,1,4
6410,"SAV Элегантная 3-ком квартира с замечательным видом, Шевченковский р-н",199 000 $,108.80 м²,1,4
6411,Продаж 5к з ремонтом.Богдана Хмельницького 74. Золоті Ворота.Франка,350 000 $,175 м²,1,4
6412,Продаж. Квартира 3 - 4 кімнатна. Малоподвальная. Центр. Майдан. Київ,435 000 $,130.10 м²,1,4
6413,Продаж 3к квартири з гарним ремонтом по вул. О. Кониського 29/33,199 000 $,100 м²,1,4
6414,"У продажу 3 кімн. квартира, вул. Щусєва, метро Сирець 5 хв",69 000 $,53 м²,1,4
6415,Без % Продаж 3 кімнатної квартира в Шевченківському районі,78 000 $,72 м²,1,4
6416,2к квартира ЖК Park Hills. 67 м2. м.Берестейська,53 802 $,67 м²,1,4
6417,Продаж 1 к квартири Лукʼянівка Татарка,42 000 $,36 м²,1,4
6418,"1-кімн. квартира, 31,1 кв.м., вул. Полтавська, буд. 3",50 000 $,31.10 м²,1,4
6419,"Ул. Гаврилишина 13/1, 5/5 отличное предложение 33/17/7 КПИ метро 5 мин",42 000 $,33 м²,1,4
6420,БЕЗ КОМІСІЇ!!! Шикарна 3-х кімнатна квартира. ЖК 38 жемчужина,238 000 $,80.10 м²,1,4
6421,Шикарный ремонт. Лукьяновская 9.,55 000 $,28 м²,1,4
6422,Продаж квартиры Ярославов Вал 15а,450 000 $,190 м²,1,4
6423,Продам 5-к пентхаус(275м2)з терасою та ремонтом на Жилянской 59,549 000 $Договірна,275 м²,1,4
6424,Продаж 5-ти кімнатної квартири. вул. Муромська ( Нивки).,79 000 $,100 м²,1,4
6425,"Квартира з ремонтом, центр столиці, Богдана Хмельницького 32",250 000 $,93 м²,1,4
6426,Самий центр! 81 м2 Леонтовича 6а Владимирский Собор Ботсад Университет,199 999 $,81 м²,1,4
6427,"Квартира 2к, вул. Калинова, 8",61 500 $,60 м²,1,4
6428,Продам 1-к Лукьяновка ЖК Космополитен ул.Дегтяревская  Гетьмана,105 000 $Договірна,60 м²,1,4
6429,"Азербайджанська 8а. Кімната 11,9 м²",14 000 $Договірна,11.90 м²,1,4
6430,"Центр, ЖК А52, продаж 1к студія, 50м вул Січових Стрільців, Артема,52а",239 000 $,50.80 м²,1,4
6431,"Трехсвятительская ул.3, Крещатик",120 000 $,58 м²,1,4
6432,"Продам 3к квартиру, 69м2, Татарка, Правий берег, Половецька",88 000 $,69 м²,1,4
6433,"Без% 2ком. 55м2, ЖК Файна Таун, ул. Салютная 2, метро Нивки, Сырец",165 000 $,55 м²,1,4
6434,"Продаж 1 к квартири ЖК Наш будинок м, Нивки",56 000 $,42 м²,1,4
6435,Продажа 3к квартиры в ЖК Пушкинский парк,330 000 $Договірна,160 м²,1,4
6436,Продажа 3х комнатной квартиры м.Дорогожичи,67 999 $Договірна,62 м²,1,4
6437,ЖК Зеленый остров с ремонтом м Берестейська Шевченковский Без комисии,110 000 $,50 м²,1,4
6438,"Лукʼянівська, Білоруська, Герцена, Іллєнко, Лермонтовська,4",115 000 $,81 м²,1,4
6439,Золоті Ворота. 3кім. вул. Ірининська 5/24.,495 000 $,133 м²,1,4
6440,1 кімнатна квартира в Києві,40 000 $,31 м²,1,4
6441,2-комнатная квартира Межигорская 32,91 990 $,50.10 м²,1,4
6442,ТЕРМІНОВО!ЖК«Victory V»Шевченківський р-н пр.Перемоги5В БЕЗ КОМІСІЇ!,100 000 $,38.10 м²,1,4
6443,5к квартира Володимирська історичний центр Тераса власне опалення,495 000 $Договірна,195 м²,1,4
6444,"Без% 93м 3к Дегтяревская 15Б, Лукьяновская, Зоологическая, пр. Победы",110 000 $,93 м²,1,4
6445,"Unit home продаж 3к квартири по вул Гарета Джонса 12,",270 000 $,126 м²,1,4
6446,"Без % 1к квартира, вул. Парково-Сирецька, 3 Шевченковский р-н",57 000 $,32.70 м²,1,4
6447,"1-кімн. квартира, 31,1 кв.м., вул. Полтавська, буд. 3",50 000 $,31.10 м²,1,4
6448,1к ЦЕНТР вул Гончара 77 ТЕРМІНОВО,87 000 $,30 м²,1,4
6449,"Продаж 2к  Герцен Парк Герцена, 35",165 000 $,81.50 м²,1,4
6450,"3х кімнатна на вул.Дегтярівська, м.Лук'янівська",83 000 $,85 м²,1,4
6451,Продам 2комн. квартиру на проспект Леся Курбаса 18В,43 400 $,45 м²,1,4
6452,"Продажа1ком.кв.ст.м.""Лукьяновская""шевченковский р-н.ул.Лукьяновская9",53 000 $Договірна,28 м²,1,4
6453,Продажа 3к-кв ЖК Шевченковский Лукьяновка Печерский р-н Златоустовская,172 000 $Договірна,100 м²,1,4
6454,"Золотые Ворота  , ЖК Ярославов Град",140 000 $,47 м²,1,4
6455,Продажа однокімнатної квартири,64 000 $,41 м²,1,4
6456,Продажа однокомнатной квартиры Зелёный остров 2,90 000 $,45 м²,1,4
6457,"вул.Володимирська,19а. Центр Києва!  ВИДОВА!!!",205 000 $,64 м²,1,4
6458,Продажа видовых апартаментов ЖК Ambassador House ул И Франко 4-Б. Без%,870 000 $,225 м²,1,4
6459,Продається 2-х кімнатна Квартира від власника,65 000 $,46 м²,1,4
6460,"Продается 1-комнатная квартира по ул. Юрковская, 18, (м.Т.Шевченко)",46 762 $Договірна,34 м²,1,4
6461,"м.Академгородок, пр. Палладина 18/30,  83 кв.м., качественный ремонт.",155 000 $,83 м²,1,4
6462,Продажа видовых апартаментов ЖК Ambassador House ул И Франко 4-Б. Без%,870 000 $,225 м²,1,4
6463,2к квартира в ЖК Зелений Острів вул. Сікорського 1 м. Берестейська,150 000 $,77 м²,1,4
6464,Продається 2-кімнатна квартира на Щусєва 19/11,82 000 $,66 м²,1,4
6465,"2-х кімнатна квартира, Ігора Турчина, 10",49 500 $,46 м²,1,4
6466,Продам 3 кімн 80 кв ЖК Львівський квартал Глибочицька 13 Лук'янівська,114 000 $,80 м²,1,4
6467,"Продажа 2-комн Тираспольская 60, ЖК Місто квітів, 66,3 кв.м, евро",135 000 $,66.30 м²,1,4
6468,Продаж просторої 3к квартири з ремонтом Кирилівська Поділ поруч парк,108 000 $,70 м²,1,4
6469,2кім квартира 68м2 в ЖК Файна Таун вул. Салютна метро Нивки,138 000 $Договірна,69 м²,1,4
6470,"Центр! Сталінка 3к 81м2, Прорізна 13, метро Золоті Ворота, Хрещатик",180 000 $Договірна,81.20 м²,1,4
6471,"Продаж 1к квартири біля метро КПІ, ЖК Старокіівський",120 000 $,57.90 м²,1,4
6472,От Хозяина! Продаётся 3к 134м на Ул.Чорновола 25 район цирка,195 000 $,134 м²,1,4
6473,"Продається 1 кв-а  вул. Гоголівська, 9Б, Шевченківський р-н. 0%",59 500 $,31.50 м²,1,4
6474,"Продається 2к кв. по вул.Січових Стрільців (Артема),53, м.Лук'янівська",100 000 $,43.80 м²,1,4
6475,"Продам 2-х  кiмн. квартиру  м. Нивки, вул. Д. Щербакiвського  35",52 000 $,43 м²,1,4
6476,Чудова пропозиція Видова 3 к квартира Майдан Незалежності Михайлівська,305 000 $,91 м²,1,4
6477,Без % Продаж 2 кімн. квартири за адресою: пр-т Перемоги 9/47,54 000 $,44 м²,1,4
6478,"ПРОдаю дворівневу квартиру на Богдана Хмельницького, 58а",820 000 $,319 м²,1,4
6479,"1-к. квартира в ЖК Старт! 2 будинок, після будівельників",81 500 $,37.30 м²,1,4
6480,"Квартира в Центре, Киев, ул. Владимирская",349 997 $,115 м²,1,4
6481,"Двокімнатна мебльована, Сирець",82 000 $,66 м²,1,4
6482,"Видовая 4к квартира (180м) в центре! бульвар Тараса Шевченка, 11",890 000 $Договірна,180 м²,1,4
6483,ПРОДАЖА 3к Квартира 50м2 ЖК Файна Таун  Нивки Шевченковский,170 000 $Договірна,50 м²,1,4
6484,Продаж 3 кімнатної квартири 75 м.кв.,116 000 $Договірна,75 м²,1,4
